email,lat,long,size,name,type
mailto:bressay@shetland.gov.uk,60.15575,-1.11611,10,Bressay,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:bressay@shetland.gov.uk,60.15575,-1.11611,10,Bressay,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:bridgend%20primary@highland.gov.uk,57.69847,-4.2565,230,Bridgend,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:bridgend%20primary@highland.gov.uk,57.69847,-4.2565,230,Bridgend,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:bridgend.primary@highland.gov.uk,57.69847,-4.2565,230,Bridgend,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:bridgend.primary@highland.gov.uk,57.69847,-4.2565,230,Bridgend,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:bridgend.ps@wled.org.uk,55.96256,-3.53472,78,Bridgend,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:bridgend.ps@wled.org.uk,55.96256,-3.53472,78,Bridgend,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:bridgeofdon@aberdeencity.gov.uk,57.1856,-2.11211,614,Bridge of Don Academy,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:bridgeofweirenquiries@renfrewshire.gov.uk,55.86151,-4.57765,372,Bridge of Weir,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:bridgeofweirenquiries@renfrewshire.gov.uk,55.86151,-4.57765,372,Bridge of Weir,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:brisbane@ea.n-ayrshire.sch.uk,55.79888,-4.85113,211,Brisbane,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:brisbane@ea.n-ayrshire.sch.uk,55.79888,-4.85113,211,Brisbane,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:broadford.primary@highland.gov.uk,57.23759,-5.8913,89,Limepark,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:broadford.primary@highland.gov.uk,57.23759,-5.8913,89,Limepark,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:brodick@ea.n-ayrshire.sch.uk,55.57998,-5.1576,63,Brodick,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:broomhill@aberdeencity.gov.uk,57.13203,-2.12404,328,Broomhill,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:broomhill@aberdeencity.gov.uk,57.13203,-2.12404,328,Broomhill,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:broomlands@ea.n-ayrshire.sch.uk,55.61228,-4.63535,159,Broomlands,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:broomlands@ea.n-ayrshire.sch.uk,55.61228,-4.63535,159,Broomlands,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:broomlandsps@scotborders.gov.uk,55.60678,-2.42252,239,Broomlands,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:broomlandsps@scotborders.gov.uk,55.60678,-2.42252,239,Broomlands,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:brora.primary@highland.gov.uk,58.00904,-3.85498,106,Brora,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:brora.primary@highland.gov.uk,58.00904,-3.85498,106,Brora,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:broughtonps@scotborders.gov.uk,55.61042,-3.40949,100,Broughton Central,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:broxburn.ac@wled.org.uk,55.93694,-3.48778,903,Broxburn Academy,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:broxburn.ps@wled.org.uk,55.93545,-3.4744,361,Broxburn,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:broxburn.ps@wled.org.uk,55.93545,-3.4744,361,Broxburn,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:bryan.paterson@east-ayrshire.gov.uk,55.60856,-4.49289,600,Kilmarnock Academy,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:bsgi@highland.gov.uk,57.45052,-4.22003,167,Bun-sgoil Ghaidhlig Inbhir Nis,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:bsgi@highland.gov.uk,57.45052,-4.22003,167,Bun-sgoil Ghaidhlig Inbhir Nis,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:bualnaluib.primary@highland.gov.uk,57.84996,-5.59721,22,Bualnaluib,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:bualnaluib.primary@highland.gov.uk,57.84996,-5.59721,22,Bualnaluib,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:buchanhaven.sch@aberdeenshire.gov.uk,57.51265,-1.79564,429,Buchanhaven,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:buchanhaven.sch@aberdeenshire.gov.uk,57.51265,-1.79564,429,Buchanhaven,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:buchaps@stirling.gov.uk,56.08058,-4.50186,29,Buchanan,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:buchaps@stirling.gov.uk,56.08058,-4.50186,29,Buchanan,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:buchlps@stirling.gov.uk,56.11627,-4.29776,68,Buchlyvie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:buckhavenhs.enquiries@fife.gov.uk,56.18342,-3.03845,1258,Buckhaven High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:bucksburnacademy@aberdeencity.gov.uk,57.17653,-2.18435,587,Bucksburn Academy,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:bunsgoil.shleite@highland.gov.uk,57.0977,-5.86771,69,Sleat,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:bunsgoil.shleite@highland.gov.uk,57.0977,-5.86771,69,Sleat,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:burghps@scotborders.gov.uk,55.61617,-2.81117,177,Burgh,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:burghps@scotborders.gov.uk,55.61617,-2.81117,177,Burgh,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:burnbrae.ps@midlothian.gov.uk,55.86522,-3.10551,155,Burnbrae Primary School,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:burnbrae.ps@midlothian.gov.uk,55.86522,-3.10551,155,Burnbrae Primary School,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:burnbrae.ps@midlothian.gov.uk,55.86522,-3.10551,155,Hopefield,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:burnbrae.ps@midlothian.gov.uk,55.86522,-3.10551,155,Hopefield,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:burnfootcs@scotborders.gov.uk,55.43647,-2.76829,205,Burnfoot Community,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:burnfootcs@scotborders.gov.uk,55.43647,-2.76829,205,Burnfoot Community,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:burnfootps@scotborders.gov.uk,55.43647,-2.76829,205,Burnfoot Community,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:burnfootps@scotborders.gov.uk,55.43647,-2.76829,205,Burnfoot Community,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:burnhaven.sch@aberdeenshire.gov.uk,57.48851,-1.79335,79,Burnhaven,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:burnhouse@wled.org.uk,55.86204,-3.69082,16,Burnhouse,http://data.opendatascotland.org/def/concept/education/stages-of-education/special
mailto:burnside@burnside.angus.sch.uk,56.49788,-2.73654,369,Burnside,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:burnside@burnside.angus.sch.uk,56.49788,-2.73654,369,Burnside,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:burravoe@shetland.gov.uk,60.4988,-1.05451,12,Burravoe,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:bushesenquiries@renfrewshire.gov.uk,55.82658,-4.43088,343,Bushes,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:bushesenquiries@renfrewshire.gov.uk,55.82658,-4.43088,343,Bushes,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:cairn.mail@south-ayrshire.gov.uk,55.35557,-4.67796,124,Cairn,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:cairn.mail@south-ayrshire.gov.uk,55.35557,-4.67796,124,Cairn,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:cairney.sch@aberdeenshire.gov.uk,57.48976,-2.85956,22,Cairney,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:cairney.sch@aberdeenshire.gov.uk,57.48976,-2.85956,22,Cairney,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:caledonia@ea.n-ayrshire.sch.uk,55.63763,-4.79048,342,Caledonia,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:caledonia@ea.n-ayrshire.sch.uk,55.63763,-4.79048,342,Caledonia,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:californiaprimaryschool@falkirk.gov.uk,55.9665,-3.75312,77,California,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:californiaprimaryschool@falkirk.gov.uk,55.9665,-3.75312,77,California,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:cambps@stirling.gov.uk,56.10852,-3.96964,209,Cambusbarron,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:cambps@stirling.gov.uk,56.10852,-3.96964,209,Cambusbarron,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:camdeanps.enquiries@fife.gov.uk,56.03898,-3.42836,279,Camdean,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:camdeanps.enquiries@fife.gov.uk,56.03898,-3.42836,279,Camdean,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:campbell.mcclinton@east-ayrshire.gov.uk,55.49881,-4.33178,123,Catrine,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:campie.ps@campie.elcschool.org.uk,55.94153,-3.06409,396,Campie,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:campie.ps@campie.elcschool.org.uk,55.94153,-3.06409,396,Campie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:canisbay.primary@highland.gov.uk,58.63357,-3.12106,41,Canisbay,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:canisbay.primary@highland.gov.uk,58.63357,-3.12106,41,Canisbay,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:canmoreps.enquiries@fife.gov.uk,56.0596,-3.4175,303,Canmore,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:cannichbridge.primary@highland.gov.uk,57.3451,-4.76769,46,Cannich Bridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:cannichbridge.primary@highland.gov.uk,57.3451,-4.76769,46,Cannich Bridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:canongateps.enquiries@fife.gov.uk,56.33304,-2.81123,224,Canongate,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:canongateps.enquiries@fife.gov.uk,56.33304,-2.81123,224,Canongate,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:canongateps.enquiries@fife.gov.uk,56.33309,-2.80827,224,Canongate,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:canongateps.enquiries@fife.gov.uk,56.33309,-2.80827,224,Canongate,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:caol.primary@highland.gov.uk,56.83863,-5.1078,188,Caol,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:caol.primary@highland.gov.uk,56.83863,-5.1078,188,Caol,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:capshardps.enquiries@fife.gov.uk,56.13949,-3.17698,318,Capshard,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:capshardps.enquiries@fife.gov.uk,56.13949,-3.17698,318,Capshard,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:carbost.primary@highland.gov.uk,57.30093,-6.35242,36,Carbost,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:carbost.primary@highland.gov.uk,57.30093,-6.35242,36,Carbost,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:cardendenps.enquiries@fife.gov.uk,56.13893,-3.25518,150,Cardenden,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:cardendenps.enquiries@fife.gov.uk,56.13893,-3.25518,150,Cardenden,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:carinishschool@gnes.net,57.52638,-7.31628,17,Carinish,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:carlogie@carlogie.angus.sch.uk,56.50665,-2.7026,356,Carlogie,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:carlogie@carlogie.angus.sch.uk,56.50665,-2.7026,356,Carlogie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:carlowayschool@gnes.net,58.28,-6.76561,18,Carloway,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:carmondean.ps@wled.org.uk,55.90662,-3.5419,402,Carmondean,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:carmondean.ps@wled.org.uk,55.90662,-3.5419,402,Carmondean,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
